"country","year","piracy","log_population","log_plankton","log_fishcaught","log_rain","log_GDP","latitutde","longitude","continent"
91,2005,0,15.7468614578247,4.34230470657349,7.92551898956299,7.29216241836548,7.25723886489868,15.85,-87.94,"america"
91,2006,0,15.7667531967163,4.32143354415894,7.5806999206543,7.4488377571106,7.34967613220215,15.85,-87.94,"america"
91,2007,0,15.7865924835205,4.37002372741699,6.90475082397461,7.30735063552856,7.45397758483887,15.85,-87.94,"america"
91,2008,0,15.8064441680908,4.24217748641968,6.64639043807983,7.55070638656616,7.55007791519165,15.85,-87.94,"america"
91,2009,0,15.8263845443726,4.02006244659424,6.1717004776001,7.2962908744812,7.55108070373535,15.85,-87.94,"america"
92,2004,0,15.6156177520752,4.00783586502075,9.48910808563232,7.21770095825195,7.87110996246338,13.59,-89.83,"america"
92,2005,1,15.6192874908447,3.91080212593079,8.85794162750244,7.3235878944397,7.94632768630981,13.59,-89.83,"america"
92,2006,0,15.6232566833496,3.66618800163269,8.99961948394775,7.39577436447144,8.02416706085205,13.59,-89.83,"america"
92,2007,0,15.6275548934937,3.84680032730103,8.62029075622559,7.40647172927856,8.10028743743896,13.59,-89.83,"america"
92,2008,0,15.632251739502,3.59128284454346,8.684401512146,7.63728141784668,8.15945720672607,13.59,-89.83,"america"
92,2009,0,15.6373920440674,3.32343506813049,8.73552513122559,7.3250617980957,8.11785888671875,13.59,-89.83,"america"
93,2004,0,15.4993686676025,5.49298095703125,8.26513576507568,7.47760915756226,6.72574520111084,12.48,-87.18,"america"
93,2005,0,15.5120830535889,5.32260799407959,8.89713573455811,7.50526857376099,6.80035924911499,12.48,-87.18,"america"
93,2006,0,15.5247802734375,5.48264503479004,9.05543899536133,7.54435634613037,6.85866069793701,12.48,-87.18,"america"
93,2007,0,15.5374794006348,5.55740785598755,8.7841625213623,7.40915966033936,6.92528629302979,12.48,-87.18,"america"
93,2008,0,15.5503435134888,5.40374708175659,8.71473217010498,7.6155104637146,7.0306077003479,12.48,-87.18,"america"
93,2009,0,15.5635499954224,5.20390129089355,9.10475730895996,7.39286518096924,6.99227428436279,12.48,-87.18,"america"
94,2004,0,15.2615671157837,5.29849100112915,7.64778614044189,7.98125171661377,8.38714027404785,9.99,-83.04,"america"
94,2005,0,15.2787961959839,5.00649881362915,7.68891334533691,8.01091003417969,8.44093036651611,9.99,-83.04,"america"
94,2006,0,15.2954072952271,5.20765781402588,7.69165658950806,7.97756671905518,8.54498195648193,9.99,-83.04,"america"
94,2007,0,15.3113822937012,5.2330584526062,7.69666719436646,7.97382593154907,8.68467044830322,9.99,-83.04,"america"
94,2008,0,15.3268308639526,5.08581399917603,7.69621276855469,8.00365161895752,8.79455280303955,9.99,-83.04,"america"
94,2009,1,15.3418760299683,4.91353559494019,7.69621276855469,7.91273403167725,8.76411056518555,9.99,-83.04,"america"
95,2004,0,15.0104427337646,5.06657934188843,10.4286003112793,7.81973075866699,8.40203857421875,9.36,-79.9,"america"
95,2005,0,15.0292148590088,5.0694408416748,10.6521873474121,7.76549768447876,8.47126007080078,9.36,-79.9,"america"
95,2006,0,15.0476360321045,5.25814390182495,10.6155796051025,7.7474217414856,8.556715965271,9.36,-79.9,"america"
95,2007,0,15.0657081604004,4.99346733093262,10.6736192703247,7.76343774795532,8.68395805358887,9.36,-79.9,"america"
95,2008,0,15.0834379196167,4.87775373458862,10.4476127624512,7.74468898773193,8.81763744354248,9.36,-79.9,"america"
95,2009,0,15.1008367538452,4.76612281799316,10.5685949325562,7.68881273269653,8.85075569152832,9.36,-79.9,"america"
100,2004,1,17.5656642913818,5.40720796585083,10.0085678100586,7.79200553894043,7.92381429672241,10.4,-75.5,"america"
100,2005,1,17.5809803009033,5.39892721176147,10.0827207565308,7.79778671264648,8.13309001922607,10.4,-75.5,"america"
100,2006,1,17.5960884094238,5.37102937698364,9.57108688354492,7.89013004302979,8.22171878814697,10.4,-75.5,"america"
100,2007,0,17.6109638214111,5.48232507705688,9.95446586608887,7.83114910125732,8.45031929016113,10.4,-75.5,"america"
100,2008,1,17.6255683898926,5.28775835037231,9.99190998077393,7.84926891326904,8.59806060791016,10.4,-75.5,"america"
100,2009,1,17.6398506164551,5.14267110824585,10.3600263595581,7.75972604751587,8.54122161865234,10.4,-75.5,"america"
101,2004,0,17.0836086273193,6.52652502059937,12.3764524459839,7.29203605651855,8.36451721191406,10.47,-68.17,"america"
101,2005,0,17.1011428833008,6.59130430221558,12.0893249511719,7.41439819335938,8.60470485687256,10.47,-68.17,"america"
101,2006,0,17.1183929443359,6.58225584030151,11.7182474136353,7.40035057067871,8.81925487518311,10.47,-68.17,"america"
101,2007,0,17.1353511810303,6.63060855865479,11.9101295471191,7.36956691741943,9.02983856201172,10.47,-68.17,"america"
101,2008,0,17.1520023345947,6.44997453689575,11.3649129867554,7.3838472366333,9.32797622680664,10.47,-68.17,"america"
101,2009,1,17.1683235168457,6.19000625610352,11.4093074798584,7.33896827697754,9.35448360443115,10.47,-68.17,"america"
110,2004,1,13.5370378494263,5.47943878173828,6.20253562927246,7.63546752929688,7.43200922012329,6.78999996185303,-58.1599998474121,"america"
110,2005,1,13.5421705245972,5.71826028823853,6.25575017929077,7.62269973754883,7.47463989257812,6.78999996185303,-58.1599998474121,"america"
110,2006,1,13.5481109619141,5.71269655227661,5.9322452545166,7.63833618164062,7.57505130767822,6.78999996185303,-58.1599998474121,"america"
110,2007,0,13.5546741485596,5.73684787750244,5.6240177154541,7.65427732467651,7.74942541122437,6.78999996185303,-58.1599998474121,"america"
110,2008,0,13.5615711212158,5.77153062820435,5.74300336837769,7.6312518119812,7.84701013565063,6.78999996185303,-58.1599998474121,"america"
110,2009,0,13.5684003829956,5.28024959564209,4.94876003265381,7.5193943977356,7.89727592468262,6.78999996185303,-58.1599998474121,"america"
115,2004,0,13.1090631484985,5.11229276657104,6.09582471847534,7.54834318161011,8.20546054840088,5.84999990463257,-55.2000007629395,"america"
115,2005,0,13.1214084625244,5.15882873535156,5.86363124847412,7.70292329788208,8.38760852813721,5.84999990463257,-55.2000007629395,"america"
130,2004,1,16.420352935791,5.47630739212036,11.6322364807129,7.53708410263062,7.81257772445679,-2.21,-79.9,"america"
130,2005,0,16.4385204315186,5.39532136917114,12.225414276123,7.50504493713379,7.91989183425903,-2.21,-79.9,"america"
130,2006,1,16.4562454223633,5.44857549667358,11.918363571167,7.57285404205322,8.02539157867432,-2.21,-79.9,"america"
130,2007,0,16.4735584259033,5.39961004257202,11.8049602508545,7.50411701202393,8.09728050231934,-2.21,-79.9,"america"
130,2008,1,16.490514755249,5.29216384887695,11.4555721282959,7.47624635696411,8.25749111175537,-2.21,-79.9,"america"
130,2009,1,16.5071887969971,5.17934942245483,11.6368141174316,7.35951614379883,8.2018518447876,-2.21,-79.9,"america"
135,2004,1,17.1261940002441,7.03897666931152,16.0222110748291,7.46788167953491,7.84720897674561,-12.0699996948242,-77.0500030517578,"america"
135,2005,1,17.1377830505371,6.90024471282959,15.9931621551514,7.43749237060547,7.96579313278198,-12.0699996948242,-77.0500030517578,"america"
135,2006,1,17.148811340332,6.7959361076355,15.6627941131592,7.48921060562134,8.10558319091797,-12.0699996948242,-77.0500030517578,"america"
135,2007,1,17.1593761444092,6.73262548446655,15.6879186630249,7.4187536239624,8.24734878540039,-12.0699996948242,-77.0500030517578,"america"
135,2008,1,17.1698131561279,6.34532833099365,15.6941337585449,7.3903694152832,8.41978073120117,-12.0699996948242,-77.0500030517578,"america"
135,2009,1,17.1805381774902,6.22246932983398,15.6318407058716,7.44580316543579,8.41885185241699,-12.0699996948242,-77.0500030517578,"america"
140,2004,1,19.0305023193359,7.07700300216675,11.4923248291016,7.49923038482666,8.19138813018799,-23.95,-46.33,"america"
140,2005,1,19.0420227050781,7.12088871002197,11.5041971206665,7.47396802902222,8.46432018280029,-23.95,-46.33,"america"
140,2006,1,19.0526676177979,7.20728921890259,11.5745754241943,7.48743772506714,8.66478443145752,-23.95,-46.33,"america"
140,2007,1,19.0625190734863,7.24820041656494,11.6507377624512,7.43579578399658,8.88206100463867,-23.95,-46.33,"america"
140,2008,1,19.0717849731445,7.15942525863647,11.5291433334351,7.48993301391602,9.06331443786621,-23.95,-46.33,"america"
140,2009,1,19.0807418823242,7.02059698104858,11.6266288757324,7.55780076980591,9.03407192230225,-23.95,-46.33,"america"
155,2004,0,16.598560333252,7.41505718231201,15.1802434921265,6.99444913864136,8.72541809082031,-33.6,-71.61,"america"
155,2005,0,16.6089897155762,7.50811290740967,15.0022621154785,7.10086727142334,8.929123878479,-33.6,-71.61,"america"
155,2006,0,16.6191463470459,7.36775827407837,14.8349704742432,7.03570699691772,9.14759540557861,-33.6,-71.61,"america"
155,2007,0,16.6290550231934,7.33260917663574,14.9197578430176,6.93910646438599,9.25011253356934,-33.6,-71.61,"america"
155,2008,0,16.638744354248,7.24685430526733,14.5907402038574,7.03341102600098,9.27751922607422,-33.6,-71.61,"america"
155,2009,0,16.6482372283936,7.04683113098145,14.4967622756958,7.00623273849487,9.22807121276855,-33.6,-71.61,"america"
160,2004,0,17.4611892700195,6.91243267059326,9.76399517059326,6.50422239303589,8.29252433776855,-34.61,-58.37,"america"
160,2005,0,17.4700012207031,7.00671577453613,10.1887788772583,6.47266292572021,8.46295928955078,-34.61,-58.37,"america"
160,2006,1,17.4787883758545,6.89934015274048,10.495044708252,6.46432065963745,8.61080551147461,-34.61,-58.37,"america"
160,2007,0,17.4875335693359,7.01732921600342,10.5958595275879,6.47571134567261,8.80486392974854,-34.61,-58.37,"america"
160,2008,0,17.4962596893311,6.9336986541748,10.5759468078613,6.38903999328613,9.02048397064209,-34.61,-58.37,"america"
160,2009,0,17.5049800872803,6.86228036880493,10.6983556747437,6.43699741363525,8.94981479644775,-34.61,-58.37,"america"
165,2004,0,15.0166263580322,6.01365566253662,10.3622407913208,6.95999479293823,8.32377910614014,-34.87,-56.17,"america"
165,2005,0,15.0170269012451,6.36849117279053,10.336049079895,7.19557094573975,8.56136131286621,-34.87,-56.17,"america"
165,2006,0,15.0185480117798,6.16874980926514,10.4388103485107,7.06691312789917,8.68003082275391,-34.87,-56.17,"america"
165,2007,0,15.0209970474243,6.32511520385742,10.2865705490112,7.27898454666138,8.8563117980957,-34.87,-56.17,"america"
165,2008,0,15.0241422653198,6.13223695755005,10.2661151885986,6.73786401748657,9.11332988739014,-34.87,-56.17,"america"
165,2009,0,15.0275802612305,5.87312698364258,10.1235466003418,7.25527620315552,9.11422157287598,-34.87,-56.17,"america"
200,2004,0,17.9076499938965,7.07515478134155,13.0630311965942,6.89622068405151,10.5100002288818,51.95,1.31,"europe"
200,2005,0,17.9135856628418,7.0242977142334,13.125659942627,6.80475616455078,10.5488929748535,51.95,1.31,"europe"
200,2006,0,17.9197330474854,7.09528493881226,12.9809494018555,6.86230993270874,10.6095371246338,51.95,1.31,"europe"
200,2007,1,17.9261646270752,7.09737348556519,12.9500198364258,6.88890409469604,10.7450370788574,51.95,1.31,"europe"
200,2008,0,17.9328155517578,7.00687313079834,12.8834104537964,6.96884346008301,10.6743726730347,51.95,1.31,"europe"
200,2009,0,17.9395923614502,7.0307502746582,12.9169397354126,6.94983577728271,10.4750947952271,51.95,1.31,"europe"
205,2004,0,15.2192182540894,5.55909490585327,12.3190393447876,6.95912265777588,10.7286558151245,53.33,-6.25,"europe"
205,2005,0,15.2410049438477,5.71877193450928,12.3507661819458,6.89291000366211,10.7946949005127,53.33,-6.25,"europe"
205,2006,0,15.2648601531982,5.72697639465332,12.0710716247559,7.01131629943848,10.8733816146851,53.33,-6.25,"europe"
205,2007,0,15.287278175354,5.7386622428894,12.0837526321411,6.92192459106445,11.0053253173828,53.33,-6.25,"europe"
205,2008,0,15.3029356002808,5.59880065917969,12.0475044250488,7.10589599609375,11.0053834915161,53.33,-6.25,"europe"
205,2009,0,15.3104219436646,5.83106136322021,12.3707475662231,7.13318300247192,10.8352184295654,53.33,-6.25,"europe"
210,2004,0,16.6055564880371,5.65764427185059,13.0316486358643,6.70470523834229,10.5344753265381,51.93,4.48,"europe"
210,2005,0,16.6078929901123,5.69748449325562,13.114236831665,6.66661262512207,10.5753307342529,51.93,4.48,"europe"
210,2006,0,16.6095008850098,5.72875547409058,12.9290475845337,6.65018844604492,10.6305122375488,51.93,4.48,"europe"
210,2007,0,16.6116752624512,5.97755670547485,12.804051399231,6.77071619033813,10.7704057693481,51.93,4.48,"europe"
210,2008,0,16.6155681610107,5.70565319061279,12.8203115463257,6.67447853088379,10.8736228942871,51.93,4.48,"europe"
210,2009,0,16.6207103729248,5.615478515625,12.709716796875,6.59621429443359,10.7808265686035,51.93,4.48,"europe"
211,2004,0,16.1593475341797,4.33430242538452,9.19735622406006,6.68377351760864,10.4608631134033,51.22,4.42,"europe"
211,2005,0,16.1648464202881,4.3222131729126,9.09110641479492,6.66484832763672,10.4977588653564,51.22,4.42,"europe"
211,2006,1,16.1714420318604,4.08819627761841,8.99974250793457,6.70941925048828,10.5501441955566,51.22,4.42,"europe"
211,2007,0,16.1787853240967,4.42166233062744,9.04664421081543,6.82115364074707,10.6830921173096,51.22,4.42,"europe"
211,2008,0,16.1866855621338,4.23490476608276,9.02328777313232,6.74221849441528,10.775954246521,51.22,4.42,"europe"
211,2009,0,16.1947326660156,4.33143949508667,8.96865081787109,6.69717931747437,10.7011184692383,51.22,4.42,"europe"
220,2004,0,17.9539051055908,6.18845081329346,12.6333837509155,6.5406641960144,10.4023380279541,49.5,0.12,"europe"
220,2005,0,17.9614391326904,6.01712846755981,12.5594263076782,6.43930673599243,10.4341707229614,49.5,0.12,"europe"
220,2006,0,17.9684066772461,6.00831651687622,12.5775947570801,6.59724569320679,10.4820318222046,49.5,0.12,"europe"
220,2007,0,17.9745903015137,6.08566188812256,12.4029912948608,6.6375880241394,10.6111707687378,49.5,0.12,"europe"
220,2008,1,17.9801750183105,6.00871419906616,12.3451042175293,6.73156261444092,10.6975002288818,49.5,0.12,"europe"
220,2009,0,17.9853172302246,5.84835004806519,12.1175146102905,6.5821270942688,10.6139354705811,49.5,0.12,"europe"
230,2004,0,17.5695152282715,5.4767050743103,12.8002443313599,6.27118825912476,10.1042060852051,36.13,-5.45,"europe"
230,2005,0,17.5859279632568,5.57052087783813,12.72034740448,5.91888093948364,10.168080329895,36.13,-5.45,"europe"
230,2006,0,17.6023426055908,5.66699695587158,12.7288675308228,6.28462934494019,10.2430801391602,36.13,-5.45,"europe"
230,2007,0,17.6194801330566,5.58738231658936,12.4541158676147,6.15481328964233,10.3833122253418,36.13,-5.45,"europe"
230,2008,0,17.6344470977783,5.47280073165894,12.5050020217896,6.35024738311768,10.4714860916138,36.13,-5.45,"europe"
230,2009,0,17.642162322998,5.53176259994507,12.4411249160767,6.21817064285278,10.3704299926758,36.13,-5.45,"europe"
235,2004,0,16.1670742034912,5.01515626907349,11.7770805358887,6.40096282958984,9.77828598022461,38.72,-9.14,"europe"
235,2005,0,16.1715812683105,5.01379919052124,11.775336265564,6.23088836669922,9.80893325805664,38.72,-9.14,"europe"
235,2006,0,16.1748867034912,5.11122035980225,11.7715129852295,6.76881408691406,9.85624408721924,38.72,-9.14,"europe"
235,2007,0,16.1771507263184,5.14185190200806,11.9351491928101,6.32733678817749,9.99176692962646,38.72,-9.14,"europe"
235,2008,0,16.1784763336182,5.00512552261353,11.7822198867798,6.61260890960693,10.0727739334106,38.72,-9.14,"europe"
235,2009,0,16.1794242858887,4.97459030151367,11.6159963607788,6.68991613388062,9.99720096588135,38.72,-9.14,"europe"
255,2004,0,18.2285060882568,6.55381155014038,12.2435903549194,6.58112812042236,10.4053783416748,53.55,10,"europe"
255,2005,0,18.2279376983643,6.53098106384277,12.3502807617188,6.51118803024292,10.4197130203247,53.55,10,"europe"
255,2006,0,18.2268104553223,6.59759378433228,12.4100208282471,6.46409893035889,10.4679327011108,53.55,10,"europe"
255,2007,0,18.2254734039307,6.68547391891479,12.4233150482178,6.75097131729126,10.6036262512207,53.55,10,"europe"
255,2008,0,18.2235717773438,6.61257457733154,12.3589563369751,6.53106451034546,10.6905040740967,53.55,10,"europe"
255,2009,0,18.2210369110107,6.62706899642944,12.2295055389404,6.5357723236084,10.5973682403564,53.55,10,"europe"
290,2004,0,17.4578800201416,6.14649963378906,11.877589225769,6.36618709564209,8.79804611206055,54.52,18.53,"europe"
290,2005,0,17.4574413299561,6.27582597732544,11.6527481079102,6.33806705474854,8.98257350921631,54.52,18.53,"europe"
290,2006,0,17.45680809021,6.07947874069214,11.5762195587158,6.31419467926025,9.09932994842529,54.52,18.53,"europe"
290,2007,0,17.4562644958496,6.17538738250732,11.6139736175537,6.5237979888916,9.31758117675781,54.52,18.53,"europe"
290,2008,0,17.4563999176025,6.14746713638306,11.4338493347168,6.38600540161133,9.53622436523438,54.52,18.53,"europe"
290,2009,0,17.4570789337158,6.14955472946167,11.9789209365845,6.48101091384888,9.32953453063965,54.52,18.53,"europe"
325,2004,0,17.8789710998535,5.30716800689697,11.4751300811768,6.68405342102051,10.3018379211426,38.41,15.89,"europe"
325,2005,0,17.8863658905029,5.3666410446167,11.6649169921875,6.59077787399292,10.323694229126,38.41,15.89,"europe"
325,2006,0,17.8920555114746,5.25367164611816,11.8466653823853,6.50810766220093,10.3641147613525,38.41,15.89,"europe"
325,2007,0,17.8993892669678,5.20262765884399,11.6206846237183,6.50325775146484,10.4844121932983,38.41,15.89,"europe"
325,2008,0,17.907054901123,5.25797557830811,11.3755235671997,6.75144624710083,10.5590600967407,38.41,15.89,"europe"
325,2009,0,17.9130611419678,5.20744562149048,11.5034503936768,6.71645927429199,10.464262008667,38.41,15.89,"europe"
339,2004,0,14.9837102890015,2.58149933815002,6.45990467071533,7.08348894119263,7.75720882415771,41.3300018310547,19.4500007629395,"europe"
339,2005,0,14.9774513244629,2.59938859939575,6.159095287323,6.99117708206177,7.86202621459961,41.3300018310547,19.4500007629395,"europe"
339,2006,0,14.9722576141357,2.58991289138794,6.31535816192627,6.77865934371948,7.95466470718384,41.3300018310547,19.4500007629395,"europe"
339,2007,0,14.9680500030518,2.74242782592773,6.28413438796997,6.79666519165039,8.12446784973145,41.3300018310547,19.4500007629395,"europe"
339,2008,0,14.9650087356567,2.64560222625732,6.32972097396851,6.72198724746704,8.31428146362305,41.3300018310547,19.4500007629395,"europe"
339,2009,0,14.9632892608643,2.90060925483704,6.49978685379028,7.07152795791626,8.24163818359375,41.3300018310547,19.4500007629395,"europe"
344,2004,0,15.3059396743774,3.52947854995728,10.0107707977295,6.79157066345215,9.12861156463623,45.33,14.44,"europe"
344,2005,0,15.3066148757935,3.50492978096008,10.2093534469604,6.79266786575317,9.21933555603027,45.33,14.44,"europe"
344,2006,0,15.3061647415161,3.5228750705719,10.3092527389526,6.64662456512451,9.32762145996094,45.33,14.44,"europe"
344,2007,0,15.3052635192871,3.55694198608398,10.3575525283813,6.68120336532593,9.50346946716309,45.33,14.44,"europe"
344,2008,0,15.3048124313354,3.48144316673279,10.46755027771,6.76441240310669,9.66455078125,45.33,14.44,"europe"
344,2009,0,15.3036842346191,3.50655031204224,10.8102130889893,6.79776525497437,9.5540714263916,45.33,14.44,"europe"
349,2004,0,14.5071630477905,1.98728787899017,6.52795791625977,6.74070978164673,9.73720645904541,45.55,13.73,"europe"
349,2005,0,14.5088949203491,1.95067453384399,6.7867169380188,6.77335023880005,9.78921413421631,45.55,13.73,"europe"
349,2006,0,14.5120859146118,1.68650448322296,6.70930433273315,6.66105365753174,9.87331676483154,45.55,13.73,"europe"
349,2007,0,14.5176782608032,2.01500558853149,6.62406539916992,6.70245933532715,10.0659608840942,45.55,13.73,"europe"
349,2008,0,14.5192594528198,1.75506615638733,6.36475086212158,6.7741847038269,10.2048015594482,45.55,13.73,"europe"
349,2009,0,14.5282983779907,2.08296394348145,6.60529804229736,6.87382793426514,10.1024932861328,45.55,13.73,"europe"
350,2004,0,16.2189998626709,4.78433275222778,10.6729707717896,6.4006404876709,9.92568969726562,37.941577911377,23.6321449279785,"europe"
350,2005,0,16.2228126525879,4.82193183898926,10.7021198272705,6.66010141372681,9.97430419921875,37.941577911377,23.6321449279785,"europe"
350,2006,0,16.2268123626709,4.93008422851562,10.7931470870972,6.4558310508728,10.0586652755737,37.941577911377,23.6321449279785,"europe"
350,2007,0,16.2307777404785,4.80281019210815,10.7714281082153,6.46428108215332,10.2068614959717,37.941577911377,23.6321449279785,"europe"
350,2008,0,16.2347316741943,4.78841400146484,10.7638845443726,6.27924680709839,10.3161115646362,37.941577911377,23.6321449279785,"europe"
350,2009,0,16.2387866973877,4.71383237838745,10.7044343948364,6.68925285339355,10.2545166015625,37.941577911377,23.6321449279785,"europe"
352,2004,0,13.8312063217163,2.36717081069946,6.15485811233521,6.31735706329346,9.96262741088867,34.68,33.05,"asia"
352,2005,0,13.8475770950317,2.34372591972351,6.56948137283325,6.04731130599976,10.0122728347778,34.68,33.05,"asia"
352,2006,0,13.8626937866211,2.42189502716064,6.76849317550659,6.01994466781616,10.0806493759155,34.68,33.05,"asia"
352,2007,0,13.8766946792603,2.47827291488647,7.01750612258911,6.00491762161255,10.2286796569824,34.68,33.05,"asia"
352,2008,0,13.8897724151611,2.41767120361328,6.60800075531006,5.57858943939209,10.3638353347778,34.68,33.05,"asia"
352,2009,0,13.902195930481,2.28510308265686,6.36990118026733,6.36494064331055,10.2845525741577,34.68,33.05,"asia"
355,2004,0,15.8672161102295,4.37055921554565,8.04782962799072,6.47262477874756,8.08515548706055,43.21,27.9,"europe"
355,2005,0,15.8618993759155,4.41792583465576,7.88042640686035,6.73884725570679,8.22511863708496,43.21,27.9,"europe"
355,2006,0,15.8566036224365,4.38939571380615,7.91717195510864,6.37322092056274,8.3707447052002,43.21,27.9,"europe"
355,2007,0,15.8514919281006,3.88454937934875,8.0827112197876,6.45054244995117,8.61472702026367,43.21,27.9,"europe"
355,2008,0,15.8467321395874,3.96306896209717,8.43032741546631,6.16347408294678,8.82860660552979,43.21,27.9,"europe"
355,2009,0,15.841700553894,4.07367706298828,8.49002742767334,6.50301122665405,8.77016353607178,43.21,27.9,"europe"
365,2004,0,18.7842788696289,10.1521701812744,14.5048446655273,6.0600700378418,8.31752681732178,59.93,30.32,"europe"
365,2005,0,18.7794036865234,10.1485481262207,14.5495672225952,6.03828382492065,8.57762050628662,59.93,30.32,"europe"
365,2006,0,18.7748527526855,10.1846714019775,14.5953817367554,6.06976127624512,8.83898639678955,59.93,30.32,"europe"
365,2007,0,18.7720413208008,10.3044605255127,14.6690540313721,6.10115671157837,9.11274433135986,59.93,30.32,"europe"
365,2008,0,18.7709846496582,10.2577323913574,14.6883087158203,6.082932472229,9.35885429382324,59.93,30.32,"europe"
365,2009,0,18.7707042694092,10.3844833374023,14.7322044372559,6.0623836517334,9.05323505401611,59.93,30.32,"europe"
366,2004,0,14.1150894165039,7.18627595901489,11.1112833023071,6.55814409255981,9.09631538391113,59.44,24.74,"europe"
366,2005,0,14.1127195358276,7.3750581741333,11.2733602523804,6.30487155914307,9.2428503036499,59.44,24.74,"europe"
366,2006,0,14.1108236312866,7.32711410522461,11.1791572570801,6.24434375762939,9.43393230438232,59.44,24.74,"europe"
366,2007,0,14.1094274520874,7.38549852371216,11.2794790267944,6.50019788742065,9.70353603363037,59.44,24.74,"europe"
366,2008,0,14.1086835861206,7.34314393997192,11.3127536773682,6.62488651275635,9.78118896484375,59.44,24.74,"europe"
366,2009,0,14.1083822250366,7.09328508377075,11.3114337921143,6.527268409729,9.56498336791992,59.44,24.74,"europe"
367,2004,0,14.653977394104,6.47898530960083,11.5239639282227,6.50540018081665,8.68646335601807,56.97,24.13,"europe"
367,2005,0,14.648642539978,6.60463571548462,11.6208648681641,6.39215993881226,8.841139793396,56.97,24.13,"europe"
367,2006,0,14.6431655883789,6.50391387939453,11.5954637527466,6.32080745697021,9.06628513336182,56.97,24.13,"europe"
367,2007,0,14.6379737854004,6.52675342559814,11.6583232879639,6.53207015991211,9.43802642822266,56.97,24.13,"europe"
367,2008,0,14.6335678100586,6.56419610977173,11.6653032302856,6.5477819442749,9.59758377075195,56.97,24.13,"europe"
367,2009,0,14.628586769104,6.45893955230713,11.6500577926636,6.54481315612793,9.34424209594727,56.97,24.13,"europe"
368,2004,0,15.0496997833252,5.24006652832031,11.423810005188,6.48108291625977,8.79502391815186,55.71,21.13,"europe"
368,2005,0,15.0434846878052,5.31756687164307,11.151309967041,6.44486141204834,8.94129276275635,55.71,21.13,"europe"
368,2006,0,15.0375442504883,5.16670703887939,11.4714260101318,6.38152313232422,9.09376335144043,55.71,21.13,"europe"
368,2007,0,15.0320892333984,5.30082511901855,11.7806673049927,6.58801317214966,9.36186027526855,55.71,21.13,"europe"
368,2008,0,15.0268907546997,5.3778338432312,11.7335777282715,6.51024150848389,9.55623817443848,55.71,21.13,"europe"
368,2009,0,15.0213184356689,5.16438293457031,11.5967607498169,6.56512594223022,9.31371307373047,55.71,21.13,"europe"
369,2004,0,17.675220489502,6.65358686447144,11.4551372528076,6.42175149917603,7.22432088851929,46.47,30.73,"europe"
369,2005,0,17.6678924560547,6.82048797607422,11.3770484924316,6.35413312911987,7.51521921157837,46.47,30.73,"europe"
369,2006,0,17.6611328125,6.77080154418945,11.6754188537598,6.28964328765869,7.74617290496826,46.47,30.73,"europe"
369,2007,0,17.6551647186279,6.89189672470093,11.2819509506226,6.24200105667114,8.03387641906738,46.47,30.73,"europe"
369,2008,0,17.6497497558594,6.71805763244629,11.1134176254272,6.29797315597534,8.27220726013184,46.47,30.73,"europe"
369,2009,0,17.6453094482422,6.53730964660645,11.3901929855347,6.29306077957153,7.84944200515747,46.47,30.73,"europe"
372,2004,0,15.2783727645874,3.6855456829071,9.36700248718262,6.8450813293457,7.03361034393311,42.15,41.66,"asia"
372,2005,0,15.2883033752441,3.50815844535828,9.17730045318604,6.80037498474121,7.26681089401245,42.15,41.66,"asia"
372,2006,0,15.2966604232788,3.44372701644897,9.13927364349365,6.77871322631836,7.4635443687439,42.15,41.66,"asia"
372,2007,0,15.2944755554199,3.66824197769165,9.77241039276123,6.84575414657593,7.74226140975952,42.15,41.66,"asia"
372,2008,0,15.2934265136719,4.02395057678223,10.1643505096436,6.65461444854736,7.9765772819519,42.15,41.66,"asia"
372,2009,0,15.2995891571045,3.73486614227295,10.1073665618896,6.86800718307495,7.80863809585571,42.15,41.66,"asia"
375,2004,0,15.4695720672607,7.47723484039307,11.3912439346313,6.1877293586731,10.4961853027344,60.47,26.93,"europe"
375,2005,0,15.4729948043823,7.56762361526489,11.3522634506226,6.12525987625122,10.5275869369507,60.47,26.93,"europe"
375,2006,0,15.4768323898315,7.56655216217041,11.5091381072998,6.14397001266479,10.5837917327881,60.47,26.93,"europe"
375,2007,0,15.481086730957,7.57259225845337,11.6517305374146,6.341881275177,10.7477054595947,60.47,26.93,"europe"
375,2008,0,15.4857425689697,7.42264270782471,11.5974597930908,6.48480939865112,10.8426790237427,60.47,26.93,"europe"
375,2009,0,15.4905242919922,7.29888105392456,11.6517562866211,6.2623987197876,10.7103033065796,60.47,26.93,"europe"
380,2004,0,16.0120162963867,7.82998895645142,12.4685678482056,6.44080877304077,10.6048746109009,57.72,12.01,"europe"
380,2005,0,16.0160160064697,7.80954217910767,12.4165201187134,6.34100770950317,10.6223440170288,57.72,12.01,"europe"
380,2006,0,16.0216407775879,7.83666753768921,12.4692134857178,6.26818895339966,10.6896533966064,57.72,12.01,"europe"
380,2007,0,16.0290565490723,7.92671871185303,12.3427906036377,6.3807110786438,10.8294334411621,57.72,12.01,"europe"
380,2008,0,16.0368461608887,7.77754545211792,12.3115043640137,6.43984127044678,10.8710870742798,57.72,12.01,"europe"
380,2009,0,16.0453643798828,7.74806070327759,12.1770401000977,6.43361949920654,10.6823654174805,57.72,12.01,"europe"
